Date,Open,High,Low,Close,Volume,SMA,Signal,Position,Exec_Price,Exit_Reason,Market_Return,Strategy_Return,Cost,Market_Equity,Strategy_Equity
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,147600,,0,0.0,8811.5498046875,Signal,-0.0021882041905080026,-0.0,0.0,106503.94247392891,100000.0
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,213300,,0,0.0,8883.0498046875,Signal,0.008173873905118057,0.0,0.0,107374.49227010876,100000.0
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,197600,,0,0.0,8895.5,Signal,0.00146109146773179,0.0,0.0,107531.37622461664,100000.0
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,139600,,0,0.0,8856.849609375,Signal,-0.004285413588598885,-0.0,0.0,107070.55980374292,100000.0
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,149800,,0,0.0,8772.900390625,Signal,-0.00941892760971894,-0.0,0.0,106062.06995181937,100000.0
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,135200,,0,0.0,8801.900390625,Signal,0.003365158059171836,0.0,0.0,106418.98558129017,100000.0
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,217500,,0,0.0,8779.0,Signal,-0.0025422314488509953,-0.0,0.0,106148.4438893906,100000.0
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,249500,,0,0.0,8729.5,Signal,-0.005578931595419756,-0.0,0.0,105556.24898197142,100000.0
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,218100,,0,0.0,8953.849609375,Signal,0.02575969098691091,0.0,0.0,108275.34533748444,100000.0
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,177800,,0,0.0,8962.849609375,Signal,0.0010646780607830532,0.0,0.0,108390.62372218898,100000.0
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,248400,,0,0.0,9109.150390625,Signal,0.016382544681922594,0.0,0.0,110166.33795841919,100000.0
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,160100,,0,0.0,8929.400390625,Signal,-0.01967338126853877,-0.0,0.0,107998.99358880451,100000.0
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,155500,,0,0.0,8891.150390625,Signal,-0.0042240784847756615,-0.0,0.0,107542.79736360861,100000.0
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,163800,,0,0.0,8769.75,Signal,-0.013594546281676867,-0.0,0.0,106080.80182758803,100000.0
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,172800,,0,0.0,8728.75,Signal,-0.0046156379681779654,-0.0,0.0,105591.17125097786,100000.0
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,173900,,0,0.0,8740.650390625,Signal,0.0014228794589581596,0.0,0.0,105741.41475959819,100000.0
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,179200,,0,0.0,8844.0498046875,Signal,0.011889240071073748,0.0,0.0,106998.59982513005,100000.0
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,163300,,0,0.0,8656.75,Signal,-0.021118534752316044,-0.0,0.0,104738.94617627388,100000.0
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,177000,8669.16697265625,1,0.0,8689.099609375,Signal,0.00379644694753758,0.0,0.0,105136.58202877309,100000.0
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,156400,8674.9759765625,1,1.0,8742.900390625,Signal,0.006251279419271083,0.005251279419271083,0.001,105793.82018022207,100525.12794192712
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,163500,8680.1009765625,0,1.0,8749.4501953125,Signal,0.0008086807705849577,0.0008086807705849577,0.0,105879.37360824856,100606.42067985435
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,174600,8688.971982421876,0,0.0,8627.900390625,Signal,-0.013832755359356996,-0.001,0.001,104414.7701355237,100505.81425917448
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,150700,8697.94798828125,0,0.0,8591.5498046875,Signal,-0.004153620094756593,-0.0,0.0,103981.07084809939,100505.81425917448
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,156700,8704.115,0,0.0,8537.0498046875,Signal,-0.0062839184376788145,-0.0,0.0,103327.66227982743,100505.81425917448
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,161000,8709.04099609375,0,0.0,8568.900390625,Signal,0.0037903894675888287,0.0,0.0,103719.31436264348,100505.81425917448
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,280100,8709.42400390625,0,0.0,8474.9501953125,Signal,-0.01090456621716016,-0.0,0.0,102588.30023117758,100505.81425917448
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,193000,8710.26400390625,0,0.0,8396.0,Signal,-0.009256188199753579,-0.0,0.0,101638.72361714496,100505.81425917448
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,134700,8714.55900390625,0,0.0,8390.9501953125,Signal,-0.0005419298216696509,-0.0,0.0,101583.64256178039,100505.81425917448
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,167200,8714.49599609375,0,0.0,8527.599609375,Signal,0.016344856326315126,0.0,0.0,103244.01260455642,100505.81425917448
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,125500,8715.945,0,0.0,8483.7001953125,Signal,-0.005088397771390784,-0.0,0.0,102718.66600090996,100505.81425917448
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,146900,8718.12900390625,0,0.0,8615.7998046875,Signal,0.01563051362927117,0.0,0.0,104324.21150981772,100505.81425917448
2015-04-07,8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,148700,8717.4230078125,0,0.0,8684.4501953125,Signal,0.008027488732252253,0.0,0.0,105161.67294221387,100505.81425917448
2015-04-08,8698.9501953125,8730.5,8679.7998046875,8714.400390625,148200,8717.121015625,0,0.0,8698.9501953125,Signal,0.0017291746997811998,0.0,0.0,105343.51584645222,100505.81425917448
2015-04-09,8756.2001953125,8785.5,8682.4501953125,8778.2998046875,152700,8717.45900390625,1,0.0,8756.2001953125,Signal,0.006640777721156588,0.0,0.0,106043.07871955365,100505.81425917448
2015-04-10,8774.349609375,8787.400390625,8733.599609375,8780.349609375,139000,8716.35400390625,1,1.0,8774.349609375,Signal,0.0021322738218197083,0.0011322738218197083,0.001,106269.19160029251,100619.61436160083
2015-04-13,8801.75,8841.650390625,8762.099609375,8834.0,121600,8714.82400390625,1,1.0,8801.75,Signal,0.003182306903979382,0.003182306903979382,0.0,106607.37278240242,100939.81685505949
2015-04-16,8757.0498046875,8760.0,8645.650390625,8706.7001953125,142900,8710.67201171875,0,1.0,8757.0498046875,Signal,-0.005019033899170444,-0.005019033899170444,0.0,106072.30676450604,100433.19649248787
2015-04-17,8698.0498046875,8699.849609375,8596.7001953125,8606.0,150400,8703.74501953125,0,0.0,8698.0498046875,Signal,-0.006677905041048459,-0.001,0.001,105363.96597244771,100332.76329599539
2015-04-20,8618.7998046875,8619.9501953125,8422.75,8448.099609375,148900,8696.52900390625,0,0.0,8618.7998046875,Signal,-0.009051713971305086,-0.0,0.0,104410.24148958278,100332.76329599539
2015-04-21,8416.099609375,8469.349609375,8352.7001953125,8377.75,407800,8688.13599609375,0,0.0,8416.099609375,Signal,-0.023458854608113568,-0.0,0.0,101960.89681488063,100332.76329599539
2015-04-22,8400.400390625,8449.9501953125,8284.7001953125,8429.7001953125,171800,8681.59900390625,0,0.0,8400.400390625,Signal,-0.001805855579820914,-0.0,0.0,101776.77016044394,100332.76329599539
2015-04-23,8478.2001953125,8504.9501953125,8361.849609375,8398.2998046875,156000,8675.09099609375,0,0.0,8478.2001953125,Signal,0.009320963868300747,0.0,0.0,102725.42775774178,100332.76329599539
2015-04-24,8405.7001953125,8413.2998046875,8273.349609375,8305.25,173600,8666.9619921875,0,0.0,8405.7001953125,Signal,-0.00849181943902142,-0.0,0.0,101853.1019734268,100332.76329599539
2015-04-27,8330.5498046875,8334.4501953125,8202.349609375,8213.7998046875,171500,8658.0169921875,0,0.0,8330.5498046875,Signal,-0.008880884351465368,-0.0,0.0,100948.55635396278,100332.76329599539
2015-04-28,8215.5498046875,8308.0,8185.14990234375,8285.599609375,174600,8653.2019921875,0,0.0,8215.5498046875,Signal,-0.013745087254117027,-0.0,0.0,99561.00963870042,100332.76329599539
2015-04-29,8274.7998046875,8308.2001953125,8219.2001953125,8239.75,160400,8646.68599609375,0,0.0,8274.7998046875,Signal,0.007271457448608376,0.0,0.0,100284.96328382872,100332.76329599539
2015-04-30,8224.5,8229.400390625,8144.75,8181.5,267700,8637.76798828125,0,0.0,8224.5,Signal,-0.006019149496748399,-0.0,0.0,99681.33309754744,100332.76329599539
2015-05-04,8230.0498046875,8346.0,8220.4501953125,8331.9501953125,131700,8630.17599609375,0,0.0,8230.0498046875,Signal,0.0007343131204240685,0.0,0.0,99754.53040830232,100332.76329599539
2015-05-05,8338.400390625,8355.650390625,8280.599609375,8324.7998046875,155500,8620.5619921875,0,0.0,8338.400390625,Signal,0.013224764422744362,0.0,0.0,101073.76057305362,100332.76329599539
2015-05-06,8316.599609375,8331.9501953125,8083.0,8097.0,209600,8606.315,0,0.0,8316.599609375,Signal,-0.002554980199483836,-0.0,0.0,100815.51911610209,100332.76329599539
2015-05-07,8077.0,8122.60009765625,7997.14990234375,8057.2998046875,161600,8590.07900390625,0,0.0,8077.0,Signal,-0.02875028075349837,-0.0,0.0,97917.04463720448,100332.76329599539
2015-05-08,8131.5,8224.9501953125,8123.4501953125,8191.5,183100,8576.0030078125,0,0.0,8131.5,Signal,0.006807078594716321,0.0,0.0,98583.57365581227,100332.76329599539
2015-05-11,8243.2001953125,8332.75,8224.650390625,8325.25,192000,8565.836015625,0,0.0,8243.2001953125,Signal,0.01379625077410609,0.0,0.0,99943.65736017542,100332.76329599539
2015-05-12,8326.150390625,8326.650390625,8115.2998046875,8126.9501953125,173400,8553.276015625,0,0.0,8326.150390625,Signal,0.010122386938781447,0.0,0.0,100955.32573205211,100332.76329599539
2015-05-13,8181.5498046875,8254.9501953125,8089.7998046875,8235.4501953125,169800,8542.74302734375,0,0.0,8181.5498046875,Signal,-0.01730751607727863,-0.0,0.0,99208.0398088577,100332.76329599539
2015-05-14,8232.4501953125,8236.25,8137.2998046875,8224.2001953125,134800,8531.88203125,0,0.0,8232.4501953125,Signal,0.006280886734655345,0.0,0.0,99831.15427006432,100332.76329599539
2015-05-15,8240.2998046875,8279.2001953125,8212.2001953125,8262.349609375,129800,8523.45203125,0,0.0,8240.2998046875,Signal,0.0010130199362867966,0.0,0.0,99932.28521960242,100332.76329599539
2015-05-18,8284.9501953125,8384.599609375,8271.9501953125,8373.650390625,148700,8514.033046875,0,0.0,8284.9501953125,Signal,0.0054780633873679156,0.0,0.0,100479.72061247991,100332.76329599539
2015-05-19,8356.2001953125,8427.7998046875,8335.0,8365.650390625,140300,8502.2110546875,0,0.0,8356.2001953125,Signal,0.008659454807336231,0.0,0.0,101349.82021217747,100332.76329599539
2015-05-20,8392.650390625,8440.349609375,8391.4501953125,8423.25,123600,8490.7510546875,0,0.0,8392.650390625,Signal,0.0044215776689977785,0.0,0.0,101797.94631398458,100332.76329599539
2015-05-21,8434.5,8446.349609375,8382.5,8421.0,143800,8480.718046875,0,0.0,8434.5,Signal,0.005045983083670236,0.0,0.0,102311.61702903731,100332.76329599539
2015-05-22,8432.5,8489.5498046875,8420.599609375,8458.9501953125,187300,8471.14205078125,0,0.0,8432.5,Signal,-0.0001775975373254688,-0.0,0.0,102293.44673781315,100332.76329599539
2015-05-25,8438.150390625,8441.9501953125,8364.150390625,8370.25,121300,8463.41205078125,0,0.0,8438.150390625,Signal,0.0007295968157497115,0.0,0.0,102368.07971082513,100332.76329599539
2015-05-26,8377.099609375,8378.900390625,8320.0498046875,8339.349609375,116800,8455.958046875,0,0.0,8377.099609375,Signal,-0.007175566633735952,-0.0,0.0,101633.5307336925,100332.76329599539
2015-05-27,8302.75,8342.849609375,8277.9501953125,8334.599609375,165500,8448.65103515625,0,0.0,8302.75,Signal,-0.008815816444493673,-0.0,0.0,100737.54818213847,100332.76329599539
2015-05-28,8345.7001953125,8364.5,8270.150390625,8319.0,232300,8439.51103515625,0,0.0,8345.7001953125,Signal,0.005232532187771999,0.0,0.0,101264.66064551873,100332.76329599539
2015-05-29,8327.099609375,8443.900390625,8305.7001953125,8433.650390625,363900,8435.22904296875,0,0.0,8327.099609375,Signal,-0.0021692389667795405,-0.0,0.0,101044.99339768877,100332.76329599539
2015-06-01,8417.25,8467.150390625,8405.400390625,8433.400390625,122200,8431.23404296875,1,0.0,8417.25,Signal,0.010885669148713162,0.0,0.0,102144.93576494991,100332.76329599539
2015-06-02,8442.7998046875,8445.349609375,8226.0498046875,8236.4501953125,146800,8421.49705078125,0,1.0,8442.7998046875,Signal,0.0030949337934853775,0.0020949337934853774,0.001,102461.06757848225,100542.95379241796
2015-06-03,8232.4501953125,8236.7001953125,8094.14990234375,8135.10009765625,171400,8410.481044921875,0,0.0,8232.4501953125,Signal,-0.024855150734602184,-0.001,0.001,99914.38229939081,100442.41083862552
2015-06-04,8155.14990234375,8160.0498046875,8056.75,8130.64990234375,154700,8400.40103515625,0,0.0,8155.14990234375,Signal,-0.009330182916277496,-0.0,0.0,98982.16283657061,100442.41083862552
2015-06-05,8119.14990234375,8191.0,8100.14990234375,8114.7001953125,162100,8391.27703125,0,0.0,8119.14990234375,Signal,-0.004354864697259297,-0.0,0.0,98551.10890997526,100442.41083862552
2015-06-08,8124.35009765625,8131.0,8030.5498046875,8044.14990234375,135900,8381.142021484375,0,0.0,8124.35009765625,Signal,0.0007000090050242272,0.0,0.0,98620.09557366736,100442.41083862552
2015-06-09,8026.5,8057.14990234375,8005.14990234375,8022.39990234375,136000,8370.731015625,0,0.0,8026.5,Signal,-0.011984528512209413,-0.0,0.0,97438.18022638792,100442.41083862552
2015-06-10,8024.14990234375,8152.25,8023.7998046875,8124.4501953125,136800,8362.6040234375,0,0.0,8024.14990234375,Signal,-0.0002332685229062601,-0.0,0.0,97415.45096601183,100442.41083862552
2015-06-11,8157.2998046875,8163.0498046875,7958.25,7965.35009765625,166200,8355.068017578125,0,0.0,8157.2998046875,Signal,0.016653169736409866,0.0,0.0,99037.72700589774,100442.41083862552
2015-06-12,7959.85009765625,7995.60009765625,7940.2998046875,7982.89990234375,136600,8347.8980078125,0,0.0,7959.85009765625,Signal,-0.024145753887611733,-0.0,0.0,96646.38642402485,100442.41083862552
2015-06-15,7986.60009765625,8057.7001953125,7944.85009765625,8013.89990234375,133000,8338.330009765625,0,0.0,7986.60009765625,Signal,0.0034201398603055603,0.0,0.0,96976.93058258815,100442.41083862552
2015-06-16,8004.2001953125,8061.85009765625,7952.35009765625,8047.2998046875,124000,8329.456005859374,0,0.0,8004.2001953125,Signal,0.0022632271928213713,0.0,0.0,97196.41140895901,100442.41083862552
2015-06-17,8084.2001953125,8136.85009765625,8048.9501953125,8091.5498046875,152500,8319.562001953125,0,0.0,8084.2001953125,Signal,0.010054276320443001,0.0,0.0,98173.65098662014,100442.41083862552
2015-06-18,8113.7001953125,8186.89990234375,8101.7998046875,8174.60009765625,144800,8309.85599609375,0,0.0,8113.7001953125,Signal,0.003708617014452709,0.0,0.0,98537.73945904007,100442.41083862552
2015-06-19,8201.150390625,8250.7998046875,8195.650390625,8224.9501953125,147100,8301.14900390625,0,0.0,8201.150390625,Signal,0.010837614348661729,0.0,0.0,99605.65347808604,100442.41083862552
2015-06-22,8259.2998046875,8369.4501953125,8257.400390625,8353.099609375,122700,8293.92298828125,1,0.0,8259.2998046875,Signal,0.007149921045620311,0.0,0.0,100317.82603615178,100442.41083862552
2015-06-23,8377.4501953125,8398.4501953125,8334.9501953125,8381.5498046875,131700,8285.98798828125,1,1.0,8377.4501953125,Signal,0.014364657830442185,0.013364657830442186,0.001,101758.85728145493,101784.78929114847
2015-06-24,8399.400390625,8421.349609375,8338.900390625,8360.849609375,130100,8277.59798828125,1,1.0,8399.400390625,Signal,0.002679676099391482,0.002679676099391482,0.0,102031.53805921343,102057.53955829356
2015-06-25,8336.25,8423.150390625,8329.5,8398.0,201200,8268.87798828125,1,1.0,8336.25,Signal,-0.007458916518131664,-0.007458916518131664,0.0,101270.49333461317,101296.30089068231
2015-06-26,8393.9501953125,8408.5498046875,8339.7001953125,8381.099609375,110600,8262.3659765625,1,1.0,8393.9501953125,Signal,0.006981124686716878,0.006981124686716878,0.0,101977.47527566743,102003.46299750336
2015-06-29,8247.0498046875,8329.4501953125,8195.650390625,8318.400390625,132000,8256.613984375,1,1.0,8247.0498046875,Signal,-0.01744122222862097,-0.01744122222862097,0.0,100198.86346707081,100224.39793127497
2015-06-30,8316.349609375,8378.0,8298.9501953125,8368.5,158500,8255.0219921875,1,1.0,8316.349609375,Signal,0.00846250503659387,0.00846250503659387,0.0,101046.79685382187,101072.54740355798
2015-07-01,8376.25,8481.599609375,8370.150390625,8453.0498046875,131800,8256.52798828125,1,1.0,8376.25,Signal,0.007262250178491603,0.007262250178491603,0.0,101780.62397230954,101806.56152898006
2015-07-02,8471.9501953125,8479.25,8433.2001953125,8444.900390625,112000,8256.8319921875,1,1.0,8471.9501953125,Signal,0.011484707550756501,0.011484707550756501,0.0,102949.54467296501,102975.7801148885
2015-07-03,8440.099609375,8497.75,8424.150390625,8484.900390625,88400,8258.56400390625,1,1.0,8440.099609375,Signal,-0.003700010324083713,-0.003700010324083713,0.0,102568.63029481533,102594.76866533284
2015-07-06,8386.150390625,8533.150390625,8386.150390625,8522.150390625,101500,8262.90201171875,1,1.0,8386.150390625,Signal,-0.006332488281195458,-0.006332488281195458,0.0,101919.11564545515,101945.08849504766
2015-07-07,8525.5,8561.349609375,8483.849609375,8510.7998046875,122200,8268.84201171875,1,1.0,8525.5,Signal,0.016676159915976395,0.016676159915976395,0.0,103618.73511645365,103645.14109343945
2015-07-08,8439.2001953125,8457.5,8341.400390625,8363.0498046875,188100,8270.391015625,1,1.0,8439.2001953125,Signal,-0.0100630267373649,-0.0100630267373649,0.0,102576.01701448484,102602.15726741821
2015-07-09,8364.849609375,8400.2998046875,8323.0,8328.5498046875,131300,8272.16701171875,1,1.0,8364.849609375,Signal,-0.008750622201563507,-0.008750622201563507,0.0,101678.41304264993,101704.32455210562
2015-07-10,8365.7001953125,8377.099609375,8315.400390625,8360.5498046875,154100,8275.7480078125,1,1.0,8365.7001953125,Signal,0.00016120955131484503,0.00016120955131484503,0.0,101694.80457399493,101720.72026063346
2015-07-13,8397.25,8471.650390625,8355.400390625,8459.650390625,117800,8278.30201171875,1,1.0,8397.25,Signal,0.0038308524432200345,0.0038308524432200345,0.0,102084.38236456,102110.39733036999
2015-07-14,8470.599609375,8480.25,8424.099609375,8454.099609375,101700,8280.8880078125,1,1.0,8470.599609375,Signal,0.008794479821908863,0.008794479821908863,0.0,102982.16140539716,103008.40515929903
2015-07-15,8463.400390625,8531.400390625,8462.9501953125,8523.7998046875,105500,8289.42400390625,1,1.0,8463.400390625,Signal,-0.0007903828183414061,-0.0007903828183414061,0.0,102900.76607442666,102926.98908571638
2015-07-16,8546.150390625,8616.099609375,8542.900390625,8608.0498046875,116000,8300.43900390625,1,1.0,8546.150390625,Signal,0.009836917786023159,0.009836917786023159,0.0,103912.99245041961,103939.47341531547
2015-07-17,8623.650390625,8642.9501953125,8593.150390625,8609.849609375,105000,8308.80599609375,1,1.0,8623.650390625,Signal,0.00912793431690464,0.00912793431690464,0.0,104861.50342018003,104888.22610158412
2015-07-20,8623.900390625,8624.099609375,8559.0,8603.4501953125,90600,8314.37,1,1.0,8623.900390625,Signal,8.851385302934854e-05,8.851385302934854e-05,0.0,104870.78511588222,104897.51016261379
2015-07-21,8601.5,8646.75,8517.900390625,8529.4501953125,164100,8322.42,1,1.0,8601.5,Signal,-0.002537954084510274,-0.002537954084510274,0.0,104604.62787845155,104631.28509824163
2015-07-22,8512.25,8643.900390625,8498.650390625,8633.5,136800,8330.38099609375,1,1.0,8512.25,Signal,-0.01031657338282641,-0.01031657338282641,0.0,103525.46655876025,103551.84876738617
2015-07-23,8643.9501953125,8654.75,8573.7998046875,8589.7998046875,132900,8337.69298828125,1,1.0,8643.9501953125,Signal,0.015531366778480238,0.015531366778480238,0.0,105133.35855079764,105160.15051118215
2015-07-24,8588.150390625,8589.150390625,8513.5,8521.5498046875,127400,8342.8769921875,1,1.0,8588.150390625,Signal,-0.006395835537382188,-0.006395835537382188,0.0,104460.9428800141,104487.56348342627
2015-07-27,8492.099609375,8492.2001953125,8351.5498046875,8361.0,136600,8342.623984375,1,1.0,8492.099609375,Signal,-0.011124581833857871,-0.011124581833857871,0.0,103298.85857250342,103325.18303283447
2015-07-28,8371.099609375,8397.400390625,8321.75,8337.0,174600,8342.0509765625,0,1.0,8371.099609375,Signal,-0.014189013721338383,-0.014189013721338383,0.0,101833.14965081957,101859.10059302177
2015-07-29,8365.599609375,8381.5,8338.4501953125,8375.0498046875,141000,8341.08697265625,1,0.0,8365.599609375,Signal,-0.0005974985957335252,-0.001,0.001,101772.30448690409,101757.24149242876
2015-07-30,8417.0,8458.900390625,8408.2998046875,8421.7998046875,215200,8341.10296875,1,1.0,8417.0,Signal,0.006203780410974935,0.005203780410974935,0.001,102403.67751585973,102286.76383238191
2015-07-31,8456.099609375,8548.9501953125,8448.0,8532.849609375,203300,8342.58095703125,1,1.0,8456.099609375,Signal,0.004704837980249699,0.004704837980249699,0.0,102885.47022715358,102768.00648373734
2015-08-03,8510.650390625,8563.9501953125,8508.099609375,8543.0498046875,156700,8346.036953125,1,1.0,8510.650390625,Signal,0.006510580889022033,0.006510580889022033,0.0,103555.31440337254,103437.08590275324
2015-08-04,8564.099609375,8565.150390625,8448.25,8516.900390625,187400,8349.58796875,1,1.0,8564.099609375,Signal,0.006339798089016991,0.006339798089016991,0.0,104211.83418773458,104092.856142293
